category_id,url,count,attribute,option
4,top-cat-01/cat-02-01-01.html,21,oro_filterable_02,493
4,top-cat-01/cat-02-01-01.html,23,oro_filterable_02,494
4,top-cat-01/cat-02-01-01.html,31,oro_filterable_02,495
4,top-cat-01/cat-02-01-01.html,10,oro_filterable_02,496
4,top-cat-01/cat-02-01-01.html,27,oro_filterable_02,497
4,top-cat-01/cat-02-01-01.html,22,oro_filterable_02,498
4,top-cat-01/cat-02-01-01.html,28,oro_filterable_02,499
4,top-cat-01/cat-02-01-01.html,25,oro_filterable_02,500
4,top-cat-01/cat-02-01-01.html,17,oro_filterable_02,501
4,top-cat-01/cat-02-01-01.html,19,oro_filterable_02,502
4,top-cat-01/cat-02-01-01.html,28,oro_filterable_02,503
4,top-cat-01/cat-02-01-01.html,23,oro_filterable_02,504
4,top-cat-01/cat-02-01-01.html,14,oro_filterable_02,505
4,top-cat-01/cat-02-01-01.html,19,oro_filterable_02,506
4,top-cat-01/cat-02-01-01.html,25,oro_filterable_02,507
4,top-cat-01/cat-02-01-01.html,14,oro_filterable_02,508
4,top-cat-01/cat-02-01-01.html,24,oro_filterable_02,509
4,top-cat-01/cat-02-01-01.html,20,oro_filterable_02,510
4,top-cat-01/cat-02-01-01.html,12,oro_filterable_02,511
4,top-cat-01/cat-02-01-01.html,27,oro_filterable_02,512
4,top-cat-01/cat-02-01-01.html,25,oro_filterable_02,513
4,top-cat-01/cat-02-01-01.html,17,oro_filterable_02,514
4,top-cat-01/cat-02-01-01.html,25,oro_filterable_02,515
4,top-cat-01/cat-02-01-01.html,17,oro_filterable_02,516
4,top-cat-01/cat-02-01-01.html,23,oro_filterable_02,517
4,top-cat-01/cat-02-01-01.html,30,oro_filterable_02,518
4,top-cat-01/cat-02-01-01.html,19,oro_filterable_02,519
4,top-cat-01/cat-02-01-01.html,16,oro_filterable_02,520
4,top-cat-01/cat-02-01-01.html,16,oro_filterable_02,521
4,top-cat-01/cat-02-01-01.html,24,oro_filterable_02,522
4,top-cat-01/cat-02-01-01.html,24,oro_filterable_02,523
4,top-cat-01/cat-02-01-01.html,27,oro_filterable_02,524
4,top-cat-01/cat-02-01-01.html,22,oro_filterable_02,525
4,top-cat-01/cat-02-01-01.html,22,oro_filterable_02,526
4,top-cat-01/cat-02-01-01.html,22,oro_filterable_02,527
4,top-cat-01/cat-02-01-01.html,23,oro_filterable_07,722
4,top-cat-01/cat-02-01-01.html,34,oro_filterable_07,723
4,top-cat-01/cat-02-01-01.html,30,oro_filterable_07,724
4,top-cat-01/cat-02-01-01.html,30,oro_filterable_07,725
4,top-cat-01/cat-02-01-01.html,25,oro_filterable_07,726
4,top-cat-01/cat-02-01-01.html,29,oro_filterable_07,727
4,top-cat-01/cat-02-01-01.html,25,oro_filterable_07,728
4,top-cat-01/cat-02-01-01.html,21,oro_filterable_07,729
4,top-cat-01/cat-02-01-01.html,31,oro_filterable_07,730
4,top-cat-01/cat-02-01-01.html,25,oro_filterable_07,731
4,top-cat-01/cat-02-01-01.html,17,oro_filterable_07,732
4,top-cat-01/cat-02-01-01.html,23,oro_filterable_07,733
4,top-cat-01/cat-02-01-01.html,27,oro_filterable_07,734
4,top-cat-01/cat-02-01-01.html,32,oro_filterable_07,735
4,top-cat-01/cat-02-01-01.html,25,oro_filterable_07,736
4,top-cat-01/cat-02-01-01.html,28,oro_filterable_07,737
4,top-cat-01/cat-02-01-01.html,56,oro_filterable_07,738
4,top-cat-01/cat-02-01-01.html,26,oro_filterable_07,739
4,top-cat-01/cat-02-01-01.html,26,oro_filterable_07,740
4,top-cat-01/cat-02-01-01.html,32,oro_filterable_07,741
4,top-cat-01/cat-02-01-01.html,27,oro_filterable_07,742
4,top-cat-01/cat-02-01-01.html,23,oro_filterable_07,743
4,top-cat-01/cat-02-01-01.html,30,oro_filterable_07,744
4,top-cat-01/cat-02-01-01.html,15,oro_filterable_07,745
4,top-cat-01/cat-02-01-01.html,31,oro_filterable_07,746
4,top-cat-01/cat-02-01-01.html,36,oro_filterable_07,747
4,top-cat-01/cat-02-01-01.html,19,oro_filterable_07,748
4,top-cat-01/cat-02-01-01.html,22,oro_filterable_07,749
4,top-cat-01/cat-02-01-01.html,25,oro_filterable_07,750
4,top-cat-01/cat-02-01-01.html,32,oro_filterable_07,751
4,top-cat-01/cat-02-01-01.html,22,oro_filterable_07,752
4,top-cat-01/cat-02-01-01.html,26,oro_filterable_07,753
4,top-cat-01/cat-02-01-01.html,22,oro_filterable_07,754
4,top-cat-01/cat-02-01-01.html,25,oro_filterable_07,755
4,top-cat-01/cat-02-01-01.html,30,oro_filterable_07,756
4,top-cat-01/cat-02-01-01.html,27,oro_filterable_07,757
4,top-cat-01/cat-02-01-01.html,21,oro_filterable_07,758
4,top-cat-01/cat-02-01-01.html,28,oro_filterable_07,759
4,top-cat-01/cat-02-01-01.html,24,oro_filterable_07,760
4,top-cat-01/cat-02-01-01.html,26,oro_filterable_07,761
4,top-cat-01/cat-02-01-01.html,46,oro_filterable_07,762
4,top-cat-01/cat-02-01-01.html,22,oro_filterable_07,763
4,top-cat-01/cat-02-01-01.html,27,oro_filterable_07,764
4,top-cat-01/cat-02-01-01.html,37,oro_filterable_07,765
4,top-cat-01/cat-02-01-01.html,25,oro_filterable_07,766
4,top-cat-01/cat-02-01-01.html,30,oro_filterable_07,767
4,top-cat-01/cat-02-01-01.html,23,oro_filterable_07,768
4,top-cat-01/cat-02-01-01.html,30,oro_filterable_07,769
4,top-cat-01/cat-02-01-01.html,31,oro_filterable_07,770
4,top-cat-01/cat-02-01-01.html,26,oro_filterable_07,771
4,top-cat-01/cat-02-01-01.html,19,oro_filterable_07,772
4,top-cat-01/cat-02-01-01.html,29,oro_filterable_07,773
4,top-cat-01/cat-02-01-01.html,32,oro_filterable_07,774
4,top-cat-01/cat-02-01-01.html,28,oro_filterable_07,775
4,top-cat-01/cat-02-01-01.html,19,oro_filterable_07,776
4,top-cat-01/cat-02-01-01.html,26,oro_filterable_07,777
4,top-cat-01/cat-02-01-01.html,22,oro_filterable_07,778
4,top-cat-01/cat-02-01-01.html,22,oro_filterable_07,779
4,top-cat-01/cat-02-01-01.html,31,oro_filterable_07,780
4,top-cat-01/cat-02-01-01.html,22,oro_filterable_07,781
4,top-cat-01/cat-02-01-01.html,20,oro_filterable_07,782
4,top-cat-01/cat-02-01-01.html,34,oro_filterable_07,783
4,top-cat-01/cat-02-01-01.html,35,oro_filterable_07,784
4,top-cat-01/cat-02-01-01.html,30,oro_filterable_12,1062
4,top-cat-01/cat-02-01-01.html,20,oro_filterable_12,1063
4,top-cat-01/cat-02-01-01.html,33,oro_filterable_12,1064
4,top-cat-01/cat-02-01-01.html,22,oro_filterable_12,1065
4,top-cat-01/cat-02-01-01.html,24,oro_filterable_12,1066
4,top-cat-01/cat-02-01-01.html,23,oro_filterable_12,1067
4,top-cat-01/cat-02-01-01.html,26,oro_filterable_12,1068
4,top-cat-01/cat-02-01-01.html,15,oro_filterable_12,1069
4,top-cat-01/cat-02-01-01.html,28,oro_filterable_12,1070
4,top-cat-01/cat-02-01-01.html,20,oro_filterable_12,1071
4,top-cat-01/cat-02-01-01.html,31,oro_filterable_12,1072
4,top-cat-01/cat-02-01-01.html,35,oro_filterable_12,1073
4,top-cat-01/cat-02-01-01.html,31,oro_filterable_12,1074
4,top-cat-01/cat-02-01-01.html,21,oro_filterable_12,1075
4,top-cat-01/cat-02-01-01.html,29,oro_filterable_12,1076
4,top-cat-01/cat-02-01-01.html,29,oro_filterable_12,1077
4,top-cat-01/cat-02-01-01.html,22,oro_filterable_12,1078
4,top-cat-01/cat-02-01-01.html,30,oro_filterable_12,1079
4,top-cat-01/cat-02-01-01.html,22,oro_filterable_12,1080
4,top-cat-01/cat-02-01-01.html,15,oro_filterable_12,1081
4,top-cat-01/cat-02-01-01.html,19,oro_filterable_12,1082
4,top-cat-01/cat-02-01-01.html,27,oro_filterable_12,1083
4,top-cat-01/cat-02-01-01.html,26,oro_filterable_12,1084
4,top-cat-01/cat-02-01-01.html,24,oro_filterable_12,1085
4,top-cat-01/cat-02-01-01.html,29,oro_filterable_12,1086
4,top-cat-01/cat-02-01-01.html,27,oro_filterable_12,1087
4,top-cat-01/cat-02-01-01.html,29,oro_filterable_12,1088
4,top-cat-01/cat-02-01-01.html,30,oro_filterable_12,1089
4,top-cat-01/cat-02-01-01.html,28,oro_filterable_12,1090
4,top-cat-01/cat-02-01-01.html,21,oro_filterable_12,1091
4,top-cat-01/cat-02-01-01.html,22,oro_filterable_12,1093
4,top-cat-01/cat-02-01-01.html,21,oro_filterable_12,1094
4,top-cat-01/cat-02-01-01.html,37,oro_filterable_12,1095
4,top-cat-01/cat-02-01-01.html,21,oro_filterable_12,1096
4,top-cat-01/cat-02-01-01.html,30,oro_filterable_12,1097
4,top-cat-01/cat-02-01-01.html,24,oro_filterable_12,1098
4,top-cat-01/cat-02-01-01.html,30,oro_filterable_12,1099
4,top-cat-01/cat-02-01-01.html,24,oro_filterable_12,1100
4,top-cat-01/cat-02-01-01.html,33,oro_filterable_12,1101
4,top-cat-01/cat-02-01-01.html,33,oro_filterable_12,1102
4,top-cat-01/cat-02-01-01.html,27,oro_filterable_12,1103
4,top-cat-01/cat-02-01-01.html,20,oro_filterable_12,1104
4,top-cat-01/cat-02-01-01.html,20,oro_filterable_12,1105
4,top-cat-01/cat-02-01-01.html,24,oro_filterable_12,1106
4,top-cat-01/cat-02-01-01.html,26,oro_filterable_12,1107
4,top-cat-01/cat-02-01-01.html,31,oro_filterable_12,1108
4,top-cat-01/cat-02-01-01.html,22,oro_filterable_12,1109
4,top-cat-01/cat-02-01-01.html,26,oro_filterable_12,1110
4,top-cat-01/cat-02-01-01.html,21,oro_filterable_12,1111
4,top-cat-01/cat-02-01-01.html,30,oro_filterable_12,1112
4,top-cat-01/cat-02-01-01.html,32,oro_filterable_12,1113
4,top-cat-01/cat-02-01-01.html,27,oro_filterable_12,1114
4,top-cat-01/cat-02-01-01.html,19,oro_filterable_12,1115
4,top-cat-01/cat-02-01-01.html,45,oro_filterable_12,1116
4,top-cat-01/cat-02-01-01.html,19,oro_filterable_12,1117
4,top-cat-01/cat-02-01-01.html,35,oro_filterable_12,1118
4,top-cat-01/cat-02-01-01.html,31,oro_filterable_12,1119
4,top-cat-01/cat-02-01-01.html,27,oro_filterable_12,1120
4,top-cat-01/cat-02-01-01.html,26,oro_filterable_12,1121
4,top-cat-01/cat-02-01-01.html,34,oro_filterable_12,1122
4,top-cat-01/cat-02-01-01.html,31,oro_filterable_12,1123
4,top-cat-01/cat-02-01-01.html,12,oro_filterable_12,1124
4,top-cat-01/cat-02-01-01.html,30,oro_filterable_12,1125
4,top-cat-01/cat-02-01-01.html,21,oro_filterable_12,1126
4,top-cat-01/cat-02-01-01.html,24,oro_filterable_12,1127
4,top-cat-01/cat-02-01-01.html,27,oro_filterable_12,1128
4,top-cat-01/cat-02-01-01.html,49,oro_filterable_13,1129
4,top-cat-01/cat-02-01-01.html,42,oro_filterable_13,1130
4,top-cat-01/cat-02-01-01.html,61,oro_filterable_13,1131
4,top-cat-01/cat-02-01-01.html,66,oro_filterable_13,1132
4,top-cat-01/cat-02-01-01.html,56,oro_filterable_13,1133
4,top-cat-01/cat-02-01-01.html,43,oro_filterable_13,1134
4,top-cat-01/cat-02-01-01.html,43,oro_filterable_13,1135
4,top-cat-01/cat-02-01-01.html,48,oro_filterable_13,1136
4,top-cat-01/cat-02-01-01.html,53,oro_filterable_13,1137
4,top-cat-01/cat-02-01-01.html,42,oro_filterable_13,1138
4,top-cat-01/cat-02-01-01.html,53,oro_filterable_13,1139
4,top-cat-01/cat-02-01-01.html,44,oro_filterable_13,1140
4,top-cat-01/cat-02-01-01.html,42,oro_filterable_13,1141
4,top-cat-01/cat-02-01-01.html,42,oro_filterable_13,1142
4,top-cat-01/cat-02-01-01.html,54,oro_filterable_13,1143
4,top-cat-01/cat-02-01-01.html,52,oro_filterable_13,1144
4,top-cat-01/cat-02-01-01.html,44,oro_filterable_13,1145
4,top-cat-01/cat-02-01-01.html,43,oro_filterable_13,1146
4,top-cat-01/cat-02-01-01.html,46,oro_filterable_13,1147
4,top-cat-01/cat-02-01-01.html,58,oro_filterable_13,1148
4,top-cat-01/cat-02-01-01.html,48,oro_filterable_13,1149
4,top-cat-01/cat-02-01-01.html,57,oro_filterable_13,1150
4,top-cat-01/cat-02-01-01.html,49,oro_filterable_13,1151
4,top-cat-01/cat-02-01-01.html,48,oro_filterable_13,1152
4,top-cat-01/cat-02-01-01.html,72,oro_filterable_13,1153
4,top-cat-01/cat-02-01-01.html,56,oro_filterable_13,1154
4,top-cat-01/cat-02-01-01.html,43,oro_filterable_13,1155
4,top-cat-01/cat-02-01-01.html,50,oro_filterable_13,1156
4,top-cat-01/cat-02-01-01.html,39,oro_filterable_13,1157
4,top-cat-01/cat-02-01-01.html,49,oro_filterable_13,1158
4,top-cat-01/cat-02-01-01.html,27,oro_filterable_13,1159
4,top-cat-01/cat-02-01-01.html,53,oro_filterable_13,1160
4,top-cat-01/cat-02-01-01.html,46,oro_filterable_13,1161
4,top-cat-01/cat-02-01-01.html,50,oro_filterable_14,1162
4,top-cat-01/cat-02-01-01.html,31,oro_filterable_14,1163
4,top-cat-01/cat-02-01-01.html,38,oro_filterable_14,1164
4,top-cat-01/cat-02-01-01.html,53,oro_filterable_14,1165
4,top-cat-01/cat-02-01-01.html,53,oro_filterable_14,1166
4,top-cat-01/cat-02-01-01.html,48,oro_filterable_14,1167
4,top-cat-01/cat-02-01-01.html,43,oro_filterable_14,1168
4,top-cat-01/cat-02-01-01.html,44,oro_filterable_14,1169
4,top-cat-01/cat-02-01-01.html,44,oro_filterable_14,1170
4,top-cat-01/cat-02-01-01.html,41,oro_filterable_14,1171
4,top-cat-01/cat-02-01-01.html,40,oro_filterable_14,1172
4,top-cat-01/cat-02-01-01.html,48,oro_filterable_14,1173
4,top-cat-01/cat-02-01-01.html,47,oro_filterable_14,1174
4,top-cat-01/cat-02-01-01.html,41,oro_filterable_14,1175
4,top-cat-01/cat-02-01-01.html,49,oro_filterable_14,1176
4,top-cat-01/cat-02-01-01.html,48,oro_filterable_14,1177
4,top-cat-01/cat-02-01-01.html,59,oro_filterable_14,1178
4,top-cat-01/cat-02-01-01.html,41,oro_filterable_14,1179
4,top-cat-01/cat-02-01-01.html,47,oro_filterable_14,1180
4,top-cat-01/cat-02-01-01.html,43,oro_filterable_14,1181
4,top-cat-01/cat-02-01-01.html,54,oro_filterable_14,1182
4,top-cat-01/cat-02-01-01.html,60,oro_filterable_14,1183
4,top-cat-01/cat-02-01-01.html,50,oro_filterable_14,1184
4,top-cat-01/cat-02-01-01.html,47,oro_filterable_14,1185
4,top-cat-01/cat-02-01-01.html,59,oro_filterable_14,1186
4,top-cat-01/cat-02-01-01.html,39,oro_filterable_14,1187
4,top-cat-01/cat-02-01-01.html,49,oro_filterable_14,1188
4,top-cat-01/cat-02-01-01.html,44,oro_filterable_14,1189
4,top-cat-01/cat-02-01-01.html,58,oro_filterable_14,1190
4,top-cat-01/cat-02-01-01.html,42,oro_filterable_14,1191
4,top-cat-01/cat-02-01-01.html,32,oro_filterable_14,1192
4,top-cat-01/cat-02-01-01.html,67,oro_filterable_14,1193
4,top-cat-01/cat-02-01-01.html,52,oro_filterable_14,1194
4,top-cat-01/cat-02-01-01.html,57,oro_filterable_14,1195
4,top-cat-01/cat-02-01-01.html,33,oro_filterable_17,1260
4,top-cat-01/cat-02-01-01.html,21,oro_filterable_17,1261
4,top-cat-01/cat-02-01-01.html,36,oro_filterable_17,1262
4,top-cat-01/cat-02-01-01.html,35,oro_filterable_17,1263
4,top-cat-01/cat-02-01-01.html,24,oro_filterable_17,1264
4,top-cat-01/cat-02-01-01.html,36,oro_filterable_17,1265
4,top-cat-01/cat-02-01-01.html,41,oro_filterable_17,1266
4,top-cat-01/cat-02-01-01.html,28,oro_filterable_17,1267
4,top-cat-01/cat-02-01-01.html,38,oro_filterable_17,1268
4,top-cat-01/cat-02-01-01.html,43,oro_filterable_17,1269
4,top-cat-01/cat-02-01-01.html,47,oro_filterable_17,1270
4,top-cat-01/cat-02-01-01.html,27,oro_filterable_17,1271
4,top-cat-01/cat-02-01-01.html,29,oro_filterable_17,1272
4,top-cat-01/cat-02-01-01.html,20,oro_filterable_17,1273
4,top-cat-01/cat-02-01-01.html,49,oro_filterable_17,1274
4,top-cat-01/cat-02-01-01.html,32,oro_filterable_17,1275
4,top-cat-01/cat-02-01-01.html,33,oro_filterable_17,1276
4,top-cat-01/cat-02-01-01.html,32,oro_filterable_17,1277
4,top-cat-01/cat-02-01-01.html,36,oro_filterable_17,1278
4,top-cat-01/cat-02-01-01.html,29,oro_filterable_17,1279
4,top-cat-01/cat-02-01-01.html,37,oro_filterable_17,1280
4,top-cat-01/cat-02-01-01.html,38,oro_filterable_17,1281
4,top-cat-01/cat-02-01-01.html,32,oro_filterable_17,1282
4,top-cat-01/cat-02-01-01.html,40,oro_filterable_17,1283
4,top-cat-01/cat-02-01-01.html,34,oro_filterable_17,1284
4,top-cat-01/cat-02-01-01.html,39,oro_filterable_17,1285
4,top-cat-01/cat-02-01-01.html,32,oro_filterable_17,1286
4,top-cat-01/cat-02-01-01.html,35,oro_filterable_17,1287
4,top-cat-01/cat-02-01-01.html,35,oro_filterable_17,1288
4,top-cat-01/cat-02-01-01.html,30,oro_filterable_17,1289
4,top-cat-01/cat-02-01-01.html,12,oro_filterable_17,1290
4,top-cat-01/cat-02-01-01.html,39,oro_filterable_17,1291
4,top-cat-01/cat-02-01-01.html,34,oro_filterable_17,1292
4,top-cat-01/cat-02-01-01.html,34,oro_filterable_17,1293
4,top-cat-01/cat-02-01-01.html,29,oro_filterable_17,1294
4,top-cat-01/cat-02-01-01.html,27,oro_filterable_17,1295
4,top-cat-01/cat-02-01-01.html,33,oro_filterable_17,1296
4,top-cat-01/cat-02-01-01.html,33,oro_filterable_17,1297
4,top-cat-01/cat-02-01-01.html,35,oro_filterable_17,1298
4,top-cat-01/cat-02-01-01.html,37,oro_filterable_17,1299
4,top-cat-01/cat-02-01-01.html,33,oro_filterable_17,1300
4,top-cat-01/cat-02-01-01.html,36,oro_filterable_17,1301
4,top-cat-01/cat-02-01-01.html,41,oro_filterable_17,1302
4,top-cat-01/cat-02-01-01.html,29,oro_filterable_17,1303
4,top-cat-01/cat-02-01-01.html,20,oro_filterable_17,1304
4,top-cat-01/cat-02-01-01.html,38,oro_filterable_17,1305
4,top-cat-01/cat-02-01-01.html,27,oro_filterable_17,1306
4,top-cat-01/cat-02-01-01.html,24,oro_filterable_17,1307
4,top-cat-01/cat-02-01-01.html,47,oro_filterable_17,1308
4,top-cat-01/cat-02-01-01.html,48,oro_filterable_17,1309
4,top-cat-01/cat-02-01-01.html,32,oro_filterable_17,1310
5,top-cat-01/cat-02-01-02.html,25,oro_filterable_02,446
5,top-cat-01/cat-02-01-02.html,23,oro_filterable_02,447
5,top-cat-01/cat-02-01-02.html,14,oro_filterable_02,448
5,top-cat-01/cat-02-01-02.html,14,oro_filterable_02,449
5,top-cat-01/cat-02-01-02.html,16,oro_filterable_02,450
5,top-cat-01/cat-02-01-02.html,23,oro_filterable_02,451
5,top-cat-01/cat-02-01-02.html,24,oro_filterable_02,452
5,top-cat-01/cat-02-01-02.html,14,oro_filterable_02,453
5,top-cat-01/cat-02-01-02.html,19,oro_filterable_02,454
5,top-cat-01/cat-02-01-02.html,18,oro_filterable_02,455
5,top-cat-01/cat-02-01-02.html,26,oro_filterable_02,456
5,top-cat-01/cat-02-01-02.html,28,oro_filterable_02,457
5,top-cat-01/cat-02-01-02.html,29,oro_filterable_02,458
5,top-cat-01/cat-02-01-02.html,21,oro_filterable_02,459
5,top-cat-01/cat-02-01-02.html,26,oro_filterable_02,460
5,top-cat-01/cat-02-01-02.html,16,oro_filterable_02,461
5,top-cat-01/cat-02-01-02.html,17,oro_filterable_02,462
5,top-cat-01/cat-02-01-02.html,16,oro_filterable_02,463
5,top-cat-01/cat-02-01-02.html,14,oro_filterable_02,464
5,top-cat-01/cat-02-01-02.html,19,oro_filterable_02,465
5,top-cat-01/cat-02-01-02.html,25,oro_filterable_02,466
5,top-cat-01/cat-02-01-02.html,25,oro_filterable_02,467
5,top-cat-01/cat-02-01-02.html,28,oro_filterable_02,468
5,top-cat-01/cat-02-01-02.html,14,oro_filterable_02,469
5,top-cat-01/cat-02-01-02.html,23,oro_filterable_02,470
5,top-cat-01/cat-02-01-02.html,19,oro_filterable_02,471
5,top-cat-01/cat-02-01-02.html,23,oro_filterable_02,472
5,top-cat-01/cat-02-01-02.html,20,oro_filterable_02,473
5,top-cat-01/cat-02-01-02.html,34,oro_filterable_02,474
5,top-cat-01/cat-02-01-02.html,26,oro_filterable_02,475
5,top-cat-01/cat-02-01-02.html,14,oro_filterable_02,476
5,top-cat-01/cat-02-01-02.html,31,oro_filterable_02,477
5,top-cat-01/cat-02-01-02.html,22,oro_filterable_02,478
5,top-cat-01/cat-02-01-02.html,27,oro_filterable_02,479
5,top-cat-01/cat-02-01-02.html,26,oro_filterable_02,480
5,top-cat-01/cat-02-01-02.html,17,oro_filterable_02,481
5,top-cat-01/cat-02-01-02.html,22,oro_filterable_02,482
5,top-cat-01/cat-02-01-02.html,24,oro_filterable_02,483
5,top-cat-01/cat-02-01-02.html,20,oro_filterable_02,484
5,top-cat-01/cat-02-01-02.html,18,oro_filterable_02,486
5,top-cat-01/cat-02-01-02.html,33,oro_filterable_02,487
5,top-cat-01/cat-02-01-02.html,23,oro_filterable_02,488
5,top-cat-01/cat-02-01-02.html,17,oro_filterable_02,489
5,top-cat-01/cat-02-01-02.html,25,oro_filterable_02,490
5,top-cat-01/cat-02-01-02.html,12,oro_filterable_02,491
5,top-cat-01/cat-02-01-02.html,21,oro_filterable_02,492
5,top-cat-01/cat-02-01-02.html,21,oro_filterable_02,493
5,top-cat-01/cat-02-01-02.html,23,oro_filterable_02,494
5,top-cat-01/cat-02-01-02.html,31,oro_filterable_02,495
5,top-cat-01/cat-02-01-02.html,10,oro_filterable_02,496
5,top-cat-01/cat-02-01-02.html,27,oro_filterable_02,497
5,top-cat-01/cat-02-01-02.html,22,oro_filterable_02,498
5,top-cat-01/cat-02-01-02.html,28,oro_filterable_02,499
5,top-cat-01/cat-02-01-02.html,25,oro_filterable_02,500
5,top-cat-01/cat-02-01-02.html,17,oro_filterable_02,501
5,top-cat-01/cat-02-01-02.html,19,oro_filterable_02,502
5,top-cat-01/cat-02-01-02.html,28,oro_filterable_02,503
5,top-cat-01/cat-02-01-02.html,23,oro_filterable_02,504
5,top-cat-01/cat-02-01-02.html,14,oro_filterable_02,505
5,top-cat-01/cat-02-01-02.html,19,oro_filterable_02,506
5,top-cat-01/cat-02-01-02.html,25,oro_filterable_02,507
5,top-cat-01/cat-02-01-02.html,14,oro_filterable_02,508
5,top-cat-01/cat-02-01-02.html,24,oro_filterable_02,509
5,top-cat-01/cat-02-01-02.html,20,oro_filterable_02,510
5,top-cat-01/cat-02-01-02.html,12,oro_filterable_02,511
5,top-cat-01/cat-02-01-02.html,27,oro_filterable_02,512
5,top-cat-01/cat-02-01-02.html,25,oro_filterable_02,513
5,top-cat-01/cat-02-01-02.html,17,oro_filterable_02,514
5,top-cat-01/cat-02-01-02.html,25,oro_filterable_02,515
5,top-cat-01/cat-02-01-02.html,17,oro_filterable_02,516
5,top-cat-01/cat-02-01-02.html,23,oro_filterable_02,517
5,top-cat-01/cat-02-01-02.html,30,oro_filterable_02,518
5,top-cat-01/cat-02-01-02.html,19,oro_filterable_02,519
5,top-cat-01/cat-02-01-02.html,16,oro_filterable_02,520
5,top-cat-01/cat-02-01-02.html,16,oro_filterable_02,521
5,top-cat-01/cat-02-01-02.html,24,oro_filterable_02,522
5,top-cat-01/cat-02-01-02.html,24,oro_filterable_02,523
5,top-cat-01/cat-02-01-02.html,27,oro_filterable_02,524
5,top-cat-01/cat-02-01-02.html,22,oro_filterable_02,525
5,top-cat-01/cat-02-01-02.html,22,oro_filterable_02,526
5,top-cat-01/cat-02-01-02.html,22,oro_filterable_02,527
5,top-cat-01/cat-02-01-02.html,23,oro_filterable_07,722
5,top-cat-01/cat-02-01-02.html,34,oro_filterable_07,723
5,top-cat-01/cat-02-01-02.html,30,oro_filterable_07,724
5,top-cat-01/cat-02-01-02.html,30,oro_filterable_07,725
5,top-cat-01/cat-02-01-02.html,25,oro_filterable_07,726
5,top-cat-01/cat-02-01-02.html,29,oro_filterable_07,727
5,top-cat-01/cat-02-01-02.html,25,oro_filterable_07,728
5,top-cat-01/cat-02-01-02.html,21,oro_filterable_07,729
