category_id,url,count,attribute,option
3,top-cat-01.html,155,oro_filterable_11,839
3,top-cat-01.html,136,oro_filterable_11,840
3,top-cat-01.html,123,oro_filterable_11,841
3,top-cat-01.html,125,oro_filterable_11,842
3,top-cat-01.html,125,oro_filterable_11,843
3,top-cat-01.html,115,oro_filterable_11,844
3,top-cat-01.html,89,oro_filterable_11,845
3,top-cat-01.html,172,oro_filterable_11,846
3,top-cat-01.html,176,oro_filterable_11,847
3,top-cat-01.html,193,oro_filterable_11,848
3,top-cat-01.html,58,oro_filterable_13,888
3,top-cat-01.html,98,oro_filterable_13,889
3,top-cat-01.html,73,oro_filterable_13,890
3,top-cat-01.html,88,oro_filterable_13,891
3,top-cat-01.html,81,oro_filterable_13,892
3,top-cat-01.html,108,oro_filterable_13,893
3,top-cat-01.html,111,oro_filterable_13,894
3,top-cat-01.html,111,oro_filterable_13,895
3,top-cat-01.html,77,oro_filterable_13,896
3,top-cat-01.html,83,oro_filterable_13,897
3,top-cat-01.html,87,oro_filterable_13,898
3,top-cat-01.html,87,oro_filterable_13,899
3,top-cat-01.html,107,oro_filterable_13,900
3,top-cat-01.html,89,oro_filterable_13,901
3,top-cat-01.html,114,oro_filterable_13,902
3,top-cat-01.html,115,oro_filterable_13,903
3,top-cat-01.html,71,oro_filterable_13,904
3,top-cat-01.html,58,oro_filterable_13,905
3,top-cat-01.html,98,oro_filterable_13,906
3,top-cat-01.html,93,oro_filterable_13,907
3,top-cat-01.html,95,oro_filterable_13,908
3,top-cat-01.html,110,oro_filterable_13,909
3,top-cat-01.html,114,oro_filterable_13,910
3,top-cat-01.html,86,oro_filterable_13,911
3,top-cat-01.html,82,oro_filterable_13,912
3,top-cat-01.html,104,oro_filterable_13,913
3,top-cat-01.html,88,oro_filterable_13,914
3,top-cat-01.html,108,oro_filterable_13,915
3,top-cat-01.html,83,oro_filterable_13,916
3,top-cat-01.html,69,oro_filterable_13,917
3,top-cat-01.html,42,oro_filterable_13,918
3,top-cat-01.html,73,oro_filterable_13,919
3,top-cat-01.html,106,oro_filterable_13,920
3,top-cat-01.html,87,oro_filterable_13,921
3,top-cat-01.html,89,oro_filterable_13,922
3,top-cat-01.html,93,oro_filterable_13,923
3,top-cat-01.html,79,oro_filterable_13,924
3,top-cat-01.html,101,oro_filterable_13,925
3,top-cat-01.html,85,oro_filterable_13,926
3,top-cat-01.html,115,oro_filterable_13,927
3,top-cat-01.html,96,oro_filterable_13,928
3,top-cat-01.html,80,oro_filterable_13,929
3,top-cat-01.html,80,oro_filterable_13,930
3,top-cat-01.html,96,oro_filterable_13,931
3,top-cat-01.html,57,oro_filterable_13,932
3,top-cat-01.html,85,oro_filterable_13,933
3,top-cat-01.html,103,oro_filterable_13,934
3,top-cat-01.html,86,oro_filterable_13,935
3,top-cat-01.html,98,oro_filterable_13,936
3,top-cat-01.html,96,oro_filterable_13,937
3,top-cat-01.html,85,oro_filterable_13,938
3,top-cat-01.html,96,oro_filterable_13,939
3,top-cat-01.html,64,oro_filterable_13,940
3,top-cat-01.html,77,oro_filterable_13,941
3,top-cat-01.html,75,oro_filterable_13,942
3,top-cat-01.html,86,oro_filterable_13,943
3,top-cat-01.html,64,oro_filterable_13,944
3,top-cat-01.html,71,oro_filterable_13,945
3,top-cat-01.html,73,oro_filterable_13,946
3,top-cat-01.html,73,oro_filterable_15,1013
3,top-cat-01.html,100,oro_filterable_15,1014
3,top-cat-01.html,83,oro_filterable_15,1015
3,top-cat-01.html,76,oro_filterable_15,1016
3,top-cat-01.html,101,oro_filterable_15,1017
3,top-cat-01.html,95,oro_filterable_15,1018
3,top-cat-01.html,92,oro_filterable_15,1019
3,top-cat-01.html,96,oro_filterable_15,1020
3,top-cat-01.html,83,oro_filterable_15,1021
3,top-cat-01.html,82,oro_filterable_15,1022
3,top-cat-01.html,75,oro_filterable_15,1023
3,top-cat-01.html,75,oro_filterable_15,1024
3,top-cat-01.html,82,oro_filterable_15,1025
3,top-cat-01.html,105,oro_filterable_15,1026
3,top-cat-01.html,102,oro_filterable_15,1027
3,top-cat-01.html,97,oro_filterable_15,1028
3,top-cat-01.html,95,oro_filterable_15,1029
3,top-cat-01.html,77,oro_filterable_15,1030
3,top-cat-01.html,67,oro_filterable_15,1031
3,top-cat-01.html,100,oro_filterable_15,1032
3,top-cat-01.html,52,oro_filterable_15,1033
3,top-cat-01.html,75,oro_filterable_15,1034
3,top-cat-01.html,90,oro_filterable_15,1035
3,top-cat-01.html,104,oro_filterable_15,1036
3,top-cat-01.html,112,oro_filterable_15,1037
3,top-cat-01.html,65,oro_filterable_15,1038
3,top-cat-01.html,78,oro_filterable_15,1039
3,top-cat-01.html,92,oro_filterable_15,1040
3,top-cat-01.html,63,oro_filterable_15,1041
3,top-cat-01.html,87,oro_filterable_15,1042
3,top-cat-01.html,33,oro_filterable_15,1043
3,top-cat-01.html,70,oro_filterable_15,1044
3,top-cat-01.html,84,oro_filterable_15,1045
3,top-cat-01.html,90,oro_filterable_15,1046
3,top-cat-01.html,93,oro_filterable_15,1047
3,top-cat-01.html,84,oro_filterable_15,1048
3,top-cat-01.html,99,oro_filterable_15,1049
3,top-cat-01.html,78,oro_filterable_15,1050
3,top-cat-01.html,83,oro_filterable_15,1051
3,top-cat-01.html,68,oro_filterable_15,1052
3,top-cat-01.html,85,oro_filterable_15,1053
3,top-cat-01.html,108,oro_filterable_15,1054
3,top-cat-01.html,98,oro_filterable_15,1055
3,top-cat-01.html,91,oro_filterable_15,1056
3,top-cat-01.html,62,oro_filterable_15,1057
3,top-cat-01.html,86,oro_filterable_15,1058
3,top-cat-01.html,89,oro_filterable_15,1059
3,top-cat-01.html,63,oro_filterable_15,1060
3,top-cat-01.html,76,oro_filterable_15,1061
3,top-cat-01.html,109,oro_filterable_15,1062
3,top-cat-01.html,85,oro_filterable_15,1063
3,top-cat-01.html,81,oro_filterable_15,1064
3,top-cat-01.html,37,oro_filterable_15,1065
3,top-cat-01.html,70,oro_filterable_15,1066
3,top-cat-01.html,75,oro_filterable_15,1067
3,top-cat-01.html,67,oro_filterable_15,1068
3,top-cat-01.html,68,oro_filterable_15,1069
3,top-cat-01.html,100,oro_filterable_15,1070
3,top-cat-01.html,125,oro_filterable_15,1071
3,top-cat-01.html,105,oro_filterable_15,1072
3,top-cat-01.html,65,oro_filterable_15,1073
3,top-cat-01.html,97,oro_filterable_15,1074
4,top-cat-01/cat-02-01-01.html,29,oro_filterable_05,468
4,top-cat-01/cat-02-01-01.html,18,oro_filterable_05,469
4,top-cat-01/cat-02-01-01.html,18,oro_filterable_05,470
4,top-cat-01/cat-02-01-01.html,13,oro_filterable_05,471
4,top-cat-01/cat-02-01-01.html,15,oro_filterable_05,472
4,top-cat-01/cat-02-01-01.html,23,oro_filterable_05,473
4,top-cat-01/cat-02-01-01.html,28,oro_filterable_05,474
4,top-cat-01/cat-02-01-01.html,16,oro_filterable_05,475
4,top-cat-01/cat-02-01-01.html,15,oro_filterable_05,476
4,top-cat-01/cat-02-01-01.html,19,oro_filterable_05,477
4,top-cat-01/cat-02-01-01.html,18,oro_filterable_05,478
4,top-cat-01/cat-02-01-01.html,20,oro_filterable_05,479
4,top-cat-01/cat-02-01-01.html,11,oro_filterable_05,480
4,top-cat-01/cat-02-01-01.html,18,oro_filterable_05,481
4,top-cat-01/cat-02-01-01.html,29,oro_filterable_05,482
4,top-cat-01/cat-02-01-01.html,18,oro_filterable_05,483
4,top-cat-01/cat-02-01-01.html,17,oro_filterable_05,484
4,top-cat-01/cat-02-01-01.html,24,oro_filterable_05,485
4,top-cat-01/cat-02-01-01.html,20,oro_filterable_05,486
4,top-cat-01/cat-02-01-01.html,25,oro_filterable_05,487
4,top-cat-01/cat-02-01-01.html,15,oro_filterable_05,488
4,top-cat-01/cat-02-01-01.html,20,oro_filterable_05,489
4,top-cat-01/cat-02-01-01.html,17,oro_filterable_05,490
4,top-cat-01/cat-02-01-01.html,12,oro_filterable_05,491
4,top-cat-01/cat-02-01-01.html,22,oro_filterable_05,492
4,top-cat-01/cat-02-01-01.html,33,oro_filterable_05,493
4,top-cat-01/cat-02-01-01.html,15,oro_filterable_05,494
4,top-cat-01/cat-02-01-01.html,21,oro_filterable_05,495
4,top-cat-01/cat-02-01-01.html,20,oro_filterable_05,496
4,top-cat-01/cat-02-01-01.html,13,oro_filterable_05,497
4,top-cat-01/cat-02-01-01.html,16,oro_filterable_05,499
4,top-cat-01/cat-02-01-01.html,21,oro_filterable_05,500
4,top-cat-01/cat-02-01-01.html,16,oro_filterable_05,501
4,top-cat-01/cat-02-01-01.html,19,oro_filterable_05,502
4,top-cat-01/cat-02-01-01.html,10,oro_filterable_05,503
4,top-cat-01/cat-02-01-01.html,12,oro_filterable_05,504
4,top-cat-01/cat-02-01-01.html,21,oro_filterable_05,505
4,top-cat-01/cat-02-01-01.html,18,oro_filterable_05,506
4,top-cat-01/cat-02-01-01.html,27,oro_filterable_05,507
4,top-cat-01/cat-02-01-01.html,15,oro_filterable_05,508
4,top-cat-01/cat-02-01-01.html,24,oro_filterable_05,509
4,top-cat-01/cat-02-01-01.html,27,oro_filterable_05,510
4,top-cat-01/cat-02-01-01.html,16,oro_filterable_05,511
4,top-cat-01/cat-02-01-01.html,13,oro_filterable_05,512
4,top-cat-01/cat-02-01-01.html,15,oro_filterable_05,513
4,top-cat-01/cat-02-01-01.html,27,oro_filterable_05,514
4,top-cat-01/cat-02-01-01.html,21,oro_filterable_05,515
4,top-cat-01/cat-02-01-01.html,19,oro_filterable_05,516
4,top-cat-01/cat-02-01-01.html,20,oro_filterable_05,517
4,top-cat-01/cat-02-01-01.html,19,oro_filterable_05,518
4,top-cat-01/cat-02-01-01.html,25,oro_filterable_05,519
4,top-cat-01/cat-02-01-01.html,19,oro_filterable_05,520
4,top-cat-01/cat-02-01-01.html,22,oro_filterable_05,521
4,top-cat-01/cat-02-01-01.html,18,oro_filterable_05,522
4,top-cat-01/cat-02-01-01.html,20,oro_filterable_05,523
4,top-cat-01/cat-02-01-01.html,9,oro_filterable_05,524
4,top-cat-01/cat-02-01-01.html,26,oro_filterable_05,525
4,top-cat-01/cat-02-01-01.html,14,oro_filterable_05,526
4,top-cat-01/cat-02-01-01.html,13,oro_filterable_05,527
4,top-cat-01/cat-02-01-01.html,18,oro_filterable_05,528
4,top-cat-01/cat-02-01-01.html,24,oro_filterable_05,529
4,top-cat-01/cat-02-01-01.html,17,oro_filterable_05,530
4,top-cat-01/cat-02-01-01.html,18,oro_filterable_05,531
4,top-cat-01/cat-02-01-01.html,10,oro_filterable_05,532
4,top-cat-01/cat-02-01-01.html,54,oro_filterable_07,590
4,top-cat-01/cat-02-01-01.html,39,oro_filterable_07,591
4,top-cat-01/cat-02-01-01.html,36,oro_filterable_07,592
4,top-cat-01/cat-02-01-01.html,41,oro_filterable_07,593
4,top-cat-01/cat-02-01-01.html,40,oro_filterable_07,594
4,top-cat-01/cat-02-01-01.html,46,oro_filterable_07,595
4,top-cat-01/cat-02-01-01.html,51,oro_filterable_07,596
4,top-cat-01/cat-02-01-01.html,43,oro_filterable_07,597
4,top-cat-01/cat-02-01-01.html,53,oro_filterable_07,598
4,top-cat-01/cat-02-01-01.html,49,oro_filterable_07,599
4,top-cat-01/cat-02-01-01.html,55,oro_filterable_07,600
4,top-cat-01/cat-02-01-01.html,46,oro_filterable_07,601
4,top-cat-01/cat-02-01-01.html,38,oro_filterable_07,602
4,top-cat-01/cat-02-01-01.html,53,oro_filterable_07,603
4,top-cat-01/cat-02-01-01.html,44,oro_filterable_07,604
4,top-cat-01/cat-02-01-01.html,52,oro_filterable_07,605
4,top-cat-01/cat-02-01-01.html,53,oro_filterable_07,606
4,top-cat-01/cat-02-01-01.html,29,oro_filterable_07,607
4,top-cat-01/cat-02-01-01.html,55,oro_filterable_07,608
4,top-cat-01/cat-02-01-01.html,47,oro_filterable_07,609
4,top-cat-01/cat-02-01-01.html,51,oro_filterable_07,610
4,top-cat-01/cat-02-01-01.html,45,oro_filterable_07,611
4,top-cat-01/cat-02-01-01.html,49,oro_filterable_07,612
4,top-cat-01/cat-02-01-01.html,47,oro_filterable_07,613
4,top-cat-01/cat-02-01-01.html,21,oro_filterable_08,614
4,top-cat-01/cat-02-01-01.html,18,oro_filterable_08,615
4,top-cat-01/cat-02-01-01.html,16,oro_filterable_08,616
4,top-cat-01/cat-02-01-01.html,19,oro_filterable_08,617
4,top-cat-01/cat-02-01-01.html,22,oro_filterable_08,618
4,top-cat-01/cat-02-01-01.html,23,oro_filterable_08,619
4,top-cat-01/cat-02-01-01.html,16,oro_filterable_08,620
4,top-cat-01/cat-02-01-01.html,28,oro_filterable_08,621
4,top-cat-01/cat-02-01-01.html,19,oro_filterable_08,622
4,top-cat-01/cat-02-01-01.html,18,oro_filterable_08,623
4,top-cat-01/cat-02-01-01.html,12,oro_filterable_08,624
4,top-cat-01/cat-02-01-01.html,19,oro_filterable_08,625
4,top-cat-01/cat-02-01-01.html,19,oro_filterable_08,626
4,top-cat-01/cat-02-01-01.html,14,oro_filterable_08,627
4,top-cat-01/cat-02-01-01.html,23,oro_filterable_08,628
4,top-cat-01/cat-02-01-01.html,13,oro_filterable_08,629
4,top-cat-01/cat-02-01-01.html,11,oro_filterable_08,630
4,top-cat-01/cat-02-01-01.html,19,oro_filterable_08,631
4,top-cat-01/cat-02-01-01.html,12,oro_filterable_08,632
4,top-cat-01/cat-02-01-01.html,20,oro_filterable_08,633
4,top-cat-01/cat-02-01-01.html,14,oro_filterable_08,634
4,top-cat-01/cat-02-01-01.html,15,oro_filterable_08,635
4,top-cat-01/cat-02-01-01.html,19,oro_filterable_08,636
4,top-cat-01/cat-02-01-01.html,16,oro_filterable_08,637
4,top-cat-01/cat-02-01-01.html,12,oro_filterable_08,638
4,top-cat-01/cat-02-01-01.html,12,oro_filterable_08,639
4,top-cat-01/cat-02-01-01.html,19,oro_filterable_08,640
4,top-cat-01/cat-02-01-01.html,14,oro_filterable_08,641
4,top-cat-01/cat-02-01-01.html,13,oro_filterable_08,642
4,top-cat-01/cat-02-01-01.html,15,oro_filterable_08,643
4,top-cat-01/cat-02-01-01.html,19,oro_filterable_08,645
4,top-cat-01/cat-02-01-01.html,16,oro_filterable_08,646
4,top-cat-01/cat-02-01-01.html,16,oro_filterable_08,647
4,top-cat-01/cat-02-01-01.html,16,oro_filterable_08,648
4,top-cat-01/cat-02-01-01.html,30,oro_filterable_08,649
4,top-cat-01/cat-02-01-01.html,24,oro_filterable_08,650
4,top-cat-01/cat-02-01-01.html,13,oro_filterable_08,651
4,top-cat-01/cat-02-01-01.html,15,oro_filterable_08,652
4,top-cat-01/cat-02-01-01.html,19,oro_filterable_08,653
4,top-cat-01/cat-02-01-01.html,11,oro_filterable_08,654
4,top-cat-01/cat-02-01-01.html,21,oro_filterable_08,655
4,top-cat-01/cat-02-01-01.html,11,oro_filterable_08,657
4,top-cat-01/cat-02-01-01.html,28,oro_filterable_08,658
4,top-cat-01/cat-02-01-01.html,15,oro_filterable_08,660
4,top-cat-01/cat-02-01-01.html,15,oro_filterable_08,661
4,top-cat-01/cat-02-01-01.html,16,oro_filterable_08,662
4,top-cat-01/cat-02-01-01.html,21,oro_filterable_08,663
4,top-cat-01/cat-02-01-01.html,20,oro_filterable_08,664
4,top-cat-01/cat-02-01-01.html,14,oro_filterable_08,665
4,top-cat-01/cat-02-01-01.html,10,oro_filterable_08,666
4,top-cat-01/cat-02-01-01.html,14,oro_filterable_08,667
4,top-cat-01/cat-02-01-01.html,11,oro_filterable_08,668
4,top-cat-01/cat-02-01-01.html,10,oro_filterable_08,669
4,top-cat-01/cat-02-01-01.html,25,oro_filterable_08,670
4,top-cat-01/cat-02-01-01.html,14,oro_filterable_08,671
4,top-cat-01/cat-02-01-01.html,11,oro_filterable_08,673
4,top-cat-01/cat-02-01-01.html,16,oro_filterable_08,674
4,top-cat-01/cat-02-01-01.html,16,oro_filterable_08,675
4,top-cat-01/cat-02-01-01.html,16,oro_filterable_08,676
4,top-cat-01/cat-02-01-01.html,10,oro_filterable_08,677
